time,id1,id2,amount
2016-11-02 12:07:30,46652,46649,12.22
2016-11-02 11:30:29,76058,14988,33.53
2016-11-02 09:57:31,74494,44283,43.07
2016-11-02 11:32:04,23569,11892,26.39
2016-11-02 09:50:38, 65590, 27458, 16.60
2016-11-02 11:52:33,78404,68107,17.86
2016-11-02 11:43:44,51777,41655,28.88
2016-11-02 11:48:49,2153,7711,16.22
2016-11-02 09:54:27,71018,32044,25.61
2016-11-02 12:01:33,65865,23080,21.53
2016-11-02 09:59:13,8299,22388,12.57
2016-11-02 09:58:08,11722,20370,37.31
2016-11-02 11:37:52,21666,23735,17.95
2016-11-02 11:36:43,74708,17056,26.72
2016-11-02 11:56:30,73804,73803,22.12
2016-11-02 11:52:35,13895,16071,20.34
2016-11-02 12:10:23,43325,4991,24.18
2016-11-02 11:32:57,76916,34251,20.82
2016-11-02 11:50:26,11487,4382,16.81
2016-11-02 11:55:05,45985,78603,24.2
2016-11-02 11:43:03,21128,42721,11.83
2016-11-02 11:48:28,20686,23948,14.18
2016-11-02 12:05:46,58000,40570,30.12
2016-11-02 12:10:21,25766,53006,26.76
2016-11-02 11:32:19,27658,17698,22.5
2016-11-02 09:59:39,6633,6857,7.33
2016-11-02 11:32:44,3903,377,9.99
2016-11-02 12:01:41,5643,20,16.32
2016-11-02 09:57:14,17337,5064,15.88
2016-11-02 09:55:37,67266,18926,16.49
2016-11-02 11:53:30,20527,5357,34.39
2016-11-02 11:53:24,17714,6361,1.22
2016-11-02 11:56:45,565,77605,19.83
2016-11-02 11:32:49,29387,2119,17.41
2016-11-02 11:52:23,5178,940,20.72
2016-11-02 12:05:58,25609,32341,6.28
2016-11-02 11:33:57,52830,8811,13.48
2016-11-02 11:32:29,11335,19412,5.94
2016-11-02 09:56:06,68802,25800,1.41
2016-11-02 12:01:36,17716,33308,18.89
2016-11-02 11:52:31,62716,17355,4.24
2016-11-02 09:59:18,22869,8926,18.13
2016-11-02 11:35:08,67076,68361,18.58
2016-11-02 12:04:41,29064,77557,33.09
2016-11-02 09:52:52,20360,3300,29.81
2016-11-02 12:05:21,51954,10523,7.3
2016-11-02 11:30:30,51705,38073,15.79
2016-11-02 09:59:26,33385,15490,31.08
2016-11-02 09:54:59,59328,12785,30.58
2016-11-02 11:40:07,43423,5009,3.28
2016-11-02 11:44:35,67078,21941,1.37
2016-11-02 11:35:51,34681,15772,23.37
2016-11-02 09:58:09,47760,6280,15.14
2016-11-02 11:31:58,11165,24775,29.09
2016-11-02 09:55:15,25,19998,3.4
2016-11-02 11:33:52,73907,29516,25.96
2016-11-02 11:39:01,40247,4495,29.65
2016-11-02 11:28:48,66944,21680,12.83
2016-11-02 11:45:21,45862,1028,14.54
2016-11-02 11:34:58,67526,22866,23.71
2016-11-02 11:51:14,4868,4050,8.15
2016-11-02 12:10:55,75135,53186,6.35
2016-11-02 11:34:05,53350,61105,2.14
2016-11-02 11:30:47,22161,7462,31.83
2016-11-02 12:04:06,36183,3098,20.67
2016-11-02 11:30:23,45425,52217,10.85
2016-11-02 11:30:37,63974,26732,26.15
2016-11-02 09:50:02, 39355, 4922, 10.43
2016-11-02 12:07:53,50189,29374,11.57
2016-11-02 11:47:27,1603,66033,27.76
2016-11-02 11:35:35,43182,26713,17.18
2016-11-02 11:31:36,39094,8301,9.4
2016-11-02 11:29:16,6161,6172,3.76
2016-11-02 11:52:01,31988,5754,33.56
2016-11-02 09:52:30,47488,9865,6.46
2016-11-02 11:43:48,10929,116,11.15
2016-11-02 12:00:20,31894,5000,37.13
2016-11-02 11:29:37,16490,20132,20.72
2016-11-02 09:56:36,47997,21034,34.07
2016-11-02 11:44:51,53186,19743,5.78
2016-11-02 12:06:57,263,21192,17.22
2016-11-02 12:10:50,337,1115,9.59
2016-11-02 12:08:44,74177,46012,29.49
2016-11-02 11:32:30,53917,21539,25.35
2016-11-02 11:39:11,66421,5829,27.03
2016-11-02 11:44:11,8450,41388,1.71
2016-11-02 12:02:44,14052,4694,18.77
2016-11-02 09:50:16, 18459, 15540, 11.59
2016-11-02 12:00:22,47562,25830,41.37
2016-11-02 11:40:34,67535,22876,28.77
2016-11-02 11:29:37,65472,19189,29.79
2016-11-02 11:40:09,40791,10269,7.41
2016-11-02 11:42:48,21060,835,25.19
2016-11-02 11:48:28,23756,1267,41.59
2016-11-02 12:01:17,26156,22575,14.86
2016-11-02 12:04:39,69720,69718,27.06
2016-11-02 11:34:25,3901,1737,24.99
2016-11-02 11:36:39,10678,112,28.55
2016-11-02 12:01:18,44761,57674,30.59
2016-11-02 11:46:11,38341,78308,33.04
2016-11-02 12:02:25,5074,14437,24.45
2016-11-02 09:55:49,28843,13938,18.5
2016-11-02 12:03:02,49332,6864,18.71
2016-11-02 09:51:49, 33480, 7350, 31.07
2016-11-02 11:46:16,51011,5516,10.05
2016-11-02 12:04:59,41639,60290,13.54
2016-11-02 09:54:48,14308,5661,23.86
2016-11-02 12:10:05,12050,63184,20.27
2016-11-02 12:04:32,25102,1438,11.9
2016-11-02 11:58:33,75442,55691,30.13
2016-11-02 11:30:36,2467,36319,12.27
2016-11-02 12:03:33,61056,23679,33.29
2016-11-02 11:34:43,29458,2147,41.46
2016-11-02 12:03:07,51900,44648,26.7
2016-11-02 12:07:38,4462,5704,24.65
2016-11-02 11:44:00,66641,6179,27.18
2016-11-02 11:59:36,14144,61094,23.13
2016-11-02 09:51:08, 48573, 6284, 17.95
2016-11-02 11:37:11,46195,4985,29.02
2016-11-02 11:51:28,43792,5076,1.3
2016-11-02 11:49:37,36145,3093,19.05
2016-11-02 11:29:56,70504,30531,6.08
2016-11-02 11:55:26,23169,20889,21.32
2016-11-02 11:44:24,54009,1620,19.59
2016-11-02 12:07:49,12393,171,28.51
2016-11-02 12:03:27,32790,7862,25.91
2016-11-02 11:58:05,14264,9158,16.89
2016-11-02 11:42:44,8027,77620,21.43
2016-11-02 12:05:36,11050,24693,49.62
2016-11-02 09:55:17,75029,11023,26.35
2016-11-02 11:49:32,6522,34,20.2
2016-11-02 09:54:52,52444,6117,37.14
2016-11-02 11:37:30,19441,715,1.12
2016-11-02 11:34:05,5048,8387,10.28
2016-11-02 11:56:05,12140,15153,27.8
2016-11-02 11:30:06,71024,32069,17.61
2016-11-02 11:38:15,39970,4372,18.8
2016-11-02 09:50:26, 57319, 2836, 13.66
2016-11-02 12:06:18,67316,22468,34.58
2016-11-02 12:06:49,40559,37874,30.82
2016-11-02 11:46:07,1896,73576,14.47
2016-11-02 11:49:29,55311,10137,35.16
2016-11-02 11:34:19,18020,35659,4.78
2016-11-02 12:08:30,61698,42093,31.49
2016-11-02 11:56:36,60359,9348,28.61
2016-11-02 11:49:18,1255,5490,19.44
2016-11-02 11:41:52,13361,21634,21.78
2016-11-02 11:41:39,29449,2144,27.64
2016-11-02 11:55:24,40639,28424,36.41
2016-11-02 11:43:27,56258,4021,17.51
2016-11-02 11:31:26,46707,5704,13.27
2016-11-02 11:57:37,72314,36967,13.17
2016-11-02 12:09:41,9351,2320,19.44
2016-11-02 11:44:03,37731,16602,5.63
2016-11-02 09:53:43,63574,16932,20.11
2016-11-02 11:53:09,14191,5170,26.07
2016-11-02 11:40:12,18160,44421,26.72
2016-11-02 09:56:39,70935,7462,27.58
2016-11-02 12:10:25,48021,629,24.6
2016-11-02 11:59:16,63976,11482,15.31
2016-11-02 11:43:25,4864,33332,25.87
2016-11-02 12:05:11,72011,35655,10.96
2016-11-02 12:09:45,55124,10088,3.35
2016-11-02 11:42:36,42298,23123,23.93
2016-11-02 11:56:45,68918,63421,16.65
2016-11-02 11:56:07,44907,20366,13.1
2016-11-02 11:45:37,31036,70672,14.6
2016-11-02 12:07:27,68584,25334,15.84
2016-11-02 11:59:37,54160,9543,9.17
2016-11-02 12:06:50,49316,6848,5.3
2016-11-02 11:46:23,39921,4351,16.1
2016-11-02 11:47:31,63539,16812,36.77
2016-11-02 11:49:39,18014,5739,10.19
2016-11-02 12:06:35,49082,71537,25.48
2016-11-02 09:49:39, 33555, 8128, 18.64
2016-11-02 12:00:52,78359,66224,21.31
2016-11-02 09:57:42,5783,4183,26.3
2016-11-02 11:45:27,21630,14338,7.3
2016-11-02 11:59:30,73526,42519,13.93
2016-11-02 11:57:45,12276,403,14.96
2016-11-02 09:54:47,27399,1772,35.0
2016-11-02 09:53:51,64921,18663,23.84
2016-11-02 09:55:53,48486,6251,26.83
2016-11-02 11:29:08,65750,8469,13.1
2016-11-02 11:58:05,43054,55661,14.38
2016-11-02 09:53:52,36782,3222,9.41
2016-11-02 12:03:19,77393,68256,3.09
2016-11-02 11:34:59,24929,8141,16.6
2016-11-02 12:02:28,62065,62067,27.82
2016-11-02 11:47:32,53406,9068,25.35
2016-11-02 09:59:14,3970,715,22.63
2016-11-02 12:05:03,59507,76745,33.94
2016-11-02 11:59:39,27451,13179,20.89
2016-11-02 11:59:20,61150,37870,38.73
2016-11-02 11:29:46,61758,7701,23.4
2016-11-02 12:11:07,74823,7840,33.72
2016-11-02 12:08:40,69261,26857,10.83
2016-11-02 11:49:00,7582,3332,26.9
2016-11-02 11:39:03,44791,5291,43.8
2016-11-02 12:00:30,6489,320,39.66
2016-11-02 11:56:17,69828,28439,28.97
2016-11-02 12:04:47,7449,49927,26.66
2016-11-02 11:50:40,42585,1520,18.63
2016-11-02 11:56:00,77477,3308,16.34
2016-11-02 11:43:47,42222,4826,16.29
2016-11-02 11:51:22,53738,9274,26.15
2016-11-02 11:32:00,43730,5058,29.33
2016-11-02 12:06:51,26405,2950,25.07
2016-11-02 11:58:11,32019,7853,20.91
2016-11-02 11:49:44,1575,3841,26.54
2016-11-02 11:35:13,347,8553,22.37
2016-11-02 12:00:58,27279,17685,29.46
2016-11-02 11:38:04,49322,6849,22.38
2016-11-02 11:32:23,77645,49831,20.02
2016-11-02 11:28:37,29528,38491,5.69
2016-11-02 11:36:35,38089,20714,20.11
2016-11-02 12:07:22,45709,11058,15.95
2016-11-02 12:05:28,67849,23551,13.86
2016-11-02 12:05:16,55131,6189,9.26
2016-11-02 11:51:04,19817,2449,58.62
2016-11-02 11:57:09,2678,2680,51.96
2016-11-02 09:52:51,54905,24028,15.07
2016-11-02 11:37:11,48923,56411,7.37
2016-11-02 11:53:45,13180,198,25.18
2016-11-02 11:48:01,17222,405,27.02
2016-11-02 11:52:35,34539,15307,30.77
2016-11-02 12:01:17,53709,1553,21.61
2016-11-02 11:36:06,73698,43378,11.09
2016-11-02 12:05:35,40267,9813,17.98
2016-11-02 11:52:01,889,3,33.02
2016-11-02 11:32:24,42923,37181,18.37
2016-11-02 09:57:58,69215,26757,12.04
2016-11-02 11:51:15,32878,29394,18.2
2016-11-02 11:29:38,39818,3104,29.08
2016-11-02 11:49:27,65881,19775,28.45
2016-11-02 12:08:03,26343,46139,15.57
2016-11-02 09:57:11,57095,11163,10.1
2016-11-02 12:10:51,78209,42558,21.58
2016-11-02 11:57:40,19239,19102,39.17
2016-11-02 11:51:06,66009,20034,35.16
2016-11-02 11:48:45,492,5943,13.45
2016-11-02 11:48:10,64722,18392,12.27
2016-11-02 12:02:36,77818,27470,13.02
2016-11-02 12:10:28,49669,7179,15.59
2016-11-02 12:02:12,55755,10331,8.31
2016-11-02 11:49:44,36279,5594,33.12
2016-11-02 11:38:35,51775,74959,1.37
2016-11-02 11:35:39,54033,9482,20.32
2016-11-02 11:42:48,70147,70148,11.82
2016-11-02 12:06:03,44550,20617,5.22
2016-11-02 12:04:38,18439,24929,14.2
2016-11-02 09:58:23,14983,18189,13.07
2016-11-02 11:43:13,31688,53629,25.54
2016-11-02 12:10:20,39683,9567,30.53
2016-11-02 11:58:39,70632,37723,12.15
2016-11-02 11:58:39,5260,7919,15.88
2016-11-02 09:56:47,33108,19648,17.68
2016-11-02 11:48:37,43847,29511,43.71
2016-11-02 11:55:37,13251,3451,23.29
2016-11-02 11:43:11,50327,8223,33.06
2016-11-02 11:48:54,23515,54479,28.09
2016-11-02 09:57:11,16908,1825,31.79
2016-11-02 11:43:57,9574,19721,6.17
2016-11-02 12:06:22,74406,47606,15.35
2016-11-02 11:52:36,36484,77454,20.86
2016-11-02 11:56:33,79340,35020,7.28
2016-11-02 11:54:58,7921,20730,11.74
2016-11-02 12:02:24,45369,29745,31.34
2016-11-02 09:59:27,31271,31682,29.92
2016-11-02 11:29:56,21809,40694,29.81
2016-11-02 11:50:39,67967,38795,2.16
2016-11-02 09:57:12,59879,46979,24.65
2016-11-02 11:53:30,55304,10132,15.81
2016-11-02 11:37:29,19380,12122,14.29
2016-11-02 12:00:28,77427,10675,32.06
2016-11-02 11:36:37,41731,4759,46.21
2016-11-02 11:45:11,63414,5672,44.37
2016-11-02 12:03:04,55,8508,7.07
2016-11-02 11:39:30,65879,36883,23.26
2016-11-02 12:05:46,5393,9259,22.51
2016-11-02 12:07:22,71306,5425,16.64
2016-11-02 11:42:08,20959,32737,16.63
2016-11-02 11:30:08,2100,498,25.27
2016-11-02 11:32:28,30043,59928,3.29
2016-11-02 11:33:52,74299,46986,34.34
2016-11-02 12:05:58,7043,49539,17.16
2016-11-02 12:05:00,44103,5743,20.82
2016-11-02 11:42:25,58200,18527,11.42
2016-11-02 11:38:19,11888,5199,5.35
2016-11-02 09:53:25,46512,5667,7.77
2016-11-02 11:52:35,1280,2721,25.21
2016-11-02 11:52:01,59141,22755,12.54
2016-11-02 11:45:11,7216,7617,31.35
2016-11-02 09:59:07,59386,15057,15.67
2016-11-02 11:54:52,7548,7513,20.97
2016-11-02 12:04:27,72072,54754,18.09
2016-11-02 11:52:01,72623,30662,21.67
2016-11-02 09:49:43, 11283, 30775, 7.61
2016-11-02 11:54:01,23038,1132,34.02
2016-11-02 11:46:11,15319,68543,7.06
2016-11-02 12:05:32,32148,22220,26.0
2016-11-02 12:02:03,229,5125,42.92
2016-11-02 11:32:00,68901,23871,32.53
2016-11-02 11:32:15,66930,21680,15.4
2016-11-02 11:33:47,58266,7075,12.36
2016-11-02 12:04:09,53303,9013,11.63
2016-11-02 11:40:03,5286,5326,24.33
2016-11-02 09:52:14,53107,8953,46.13
2016-11-02 11:49:06,35139,2947,26.19
2016-11-02 11:59:37,43471,9869,12.92
2016-11-02 11:53:03,75764,58586,14.86
2016-11-02 11:30:03,4517,4350,1.92
2016-11-02 09:56:50,3260,17695,7.57
2016-11-02 11:42:46,29854,63123,23.97
2016-11-02 09:53:56,43483,5026,16.31
2016-11-02 11:44:55,19825,27866,30.11
2016-11-02 11:34:23,75190,53664,24.76
2016-11-02 11:52:31,54297,2413,17.47
2016-11-02 11:30:35,27215,12885,23.38
2016-11-02 11:42:22,32869,8491,27.22
2016-11-02 11:55:54,21724,61395,6.84
2016-11-02 11:57:51,36134,5136,1.0
2016-11-02 11:57:34,65990,65989,31.2
2016-11-02 11:36:40,75147,8996,41.96
2016-11-02 11:35:22,57331,19395,9.51
2016-11-02 11:32:44,25470,5547,19.22
2016-11-02 12:10:22,50940,7880,1.97
2016-11-02 09:58:11,73124,5490,9.93
2016-11-02 12:02:08,4962,46077,10.32
2016-11-02 11:36:10,47918,6420,16.3
2016-11-02 11:46:31,25339,12671,34.94
2016-11-02 11:59:12,64823,6322,17.19
2016-11-02 09:50:54, 64738, 28549, 33.70
2016-11-02 12:07:52,51220,29397,37.53
2016-11-02 09:50:31, 73415, 4789, 15.27
2016-11-02 11:40:21,4595,29730,32.49
2016-11-02 11:37:35,44795,5291,22.14
2016-11-02 11:43:41,69963,6296,15.43
2016-11-02 09:50:24, 69200, 26719, 5.75
2016-11-02 12:07:39,19256,5573,22.12
2016-11-02 11:37:39,67480,18993,9.14
2016-11-02 11:40:01,61812,14999,20.87
2016-11-02 11:45:59,8454,58273,31.59
2016-11-02 09:52:40,49252,26256,12.85
2016-11-02 09:58:05,65615,30326,39.89
2016-11-02 09:59:28,60618,13739,15.31
2016-11-02 12:05:23,67259,53268,21.89
2016-11-02 09:51:15, 39668, 4257, 24.01
2016-11-02 12:06:54,67819,4780,20.48
2016-11-02 12:04:17,44199,73896,26.02
2016-11-02 11:48:37,78585,26937,8.0
2016-11-02 11:49:36,50286,8090,22.5
2016-11-02 11:28:52,56144,56143,20.72
2016-11-02 11:36:21,6278,779,25.33
2016-11-02 12:03:07,28524,5057,12.85
2016-11-02 12:02:10,23212,5575,26.8
2016-11-02 12:01:51,14715,5170,40.97
2016-11-02 09:52:12,64719,32662,27.59
2016-11-02 11:37:06,984,1477,22.05
2016-11-02 11:51:19,38171,3651,37.63
2016-11-02 09:54:24,56139,10553,38.1
2016-11-02 11:40:41,47129,47510,20.33
2016-11-02 11:53:41,20565,19833,37.62
2016-11-02 11:32:53,39796,5411,10.32
2016-11-02 11:44:28,27089,71101,6.96
2016-11-02 11:30:13,25415,5635,8.1
2016-11-02 09:52:49,3098,8822,4.17
2016-11-02 12:10:28,61591,14821,32.11
2016-11-02 11:52:43,48637,21644,8.64
2016-11-02 11:44:16,24761,46217,23.1
2016-11-02 12:10:31,76468,76469,23.42
2016-11-02 11:54:57,43726,12264,21.78
2016-11-02 11:45:46,5971,30623,35.77
2016-11-02 12:03:30,41042,337,33.63
2016-11-02 12:01:00,40709,5536,21.9
2016-11-02 09:52:17,39723,3109,37.55
2016-11-02 09:50:49, 11485, 24410, 32.70
2016-11-02 11:54:04,38913,30742,37.32
2016-11-02 11:34:04,20217,13230,1.21
2016-11-02 11:28:59,67763,23412,24.48
2016-11-02 11:38:50,10277,21097,32.23
2016-11-02 11:34:51,44194,8305,24.94
2016-11-02 11:41:49,67529,22866,13.52
2016-11-02 11:28:52,65949,26995,26.62
2016-11-02 09:54:26,46001,15243,14.48
2016-11-02 11:47:08,70141,42691,16.78
2016-11-02 09:56:27,10110,612,6.35
2016-11-02 09:50:28, 59687, 20926, 28.08
2016-11-02 09:56:19,53878,9357,9.96
2016-11-02 12:01:07,68658,25487,30.88
2016-11-02 12:06:14,28842,2006,17.99
2016-11-02 11:45:46,69264,13544,21.91
2016-11-02 11:58:32,67950,23713,20.62
2016-11-02 12:08:17,55862,19606,6.6
2016-11-02 11:32:50,21340,63735,9.35
2016-11-02 11:49:04,12049,8787,28.47
2016-11-02 11:34:00,52548,9371,34.66
2016-11-02 11:40:45,55418,58305,12.0
2016-11-02 11:29:53,76912,71616,36.0
2016-11-02 11:43:13,16801,4675,22.67
2016-11-02 11:30:36,31826,11752,21.5
2016-11-02 09:49:54, 13380, 17651, 29.78
2016-11-02 11:48:18,25948,4820,30.75
2016-11-02 11:32:59,32218,5081,19.14
2016-11-02 12:06:53,3984,6241,5.38
2016-11-02 11:39:41,59079,12671,3.75
2016-11-02 11:59:09,717,854,19.98
2016-11-02 11:42:43,27074,1727,10.71
2016-11-02 09:49:41, 30077, 2282, 7.62
2016-11-02 11:50:02,37857,65883,20.85
2016-11-02 11:54:42,32538,2548,8.45
2016-11-02 11:45:13,59549,38115,22.37
2016-11-02 11:48:24,63604,9668,32.0
2016-11-02 11:34:15,18290,7868,16.18
2016-11-02 12:08:47,79673,29198,35.39
2016-11-02 12:01:52,60149,13362,29.97
2016-11-02 12:07:45,22863,47064,15.8
2016-11-02 12:05:55,54763,9869,26.63
2016-11-02 11:40:19,58285,11934,11.19
2016-11-02 12:06:44,70658,30945,12.12
2016-11-02 11:54:09,56121,21835,27.34
2016-11-02 11:46:44,54508,49828,22.72
2016-11-02 12:01:19,5027,79811,10.07
2016-11-02 12:08:45,44493,52238,4.09
2016-11-02 11:43:14,69261,26857,3.18
2016-11-02 11:36:34,69353,7549,32.74
2016-11-02 12:03:04,8686,8764,35.15
2016-11-02 09:54:48,10507,4736,1.6
2016-11-02 11:48:56,48311,48041,22.19
2016-11-02 11:57:17,50304,37603,9.0
2016-11-02 11:33:45,61797,8390,39.52
2016-11-02 09:58:18,22043,3050,18.73
2016-11-02 12:05:26,14938,7889,4.0
2016-11-02 11:28:47,47338,5878,20.46
2016-11-02 09:54:14,28734,11125,30.62
2016-11-02 12:10:56,39809,33853,14.55
2016-11-02 12:05:42,40514,56652,16.76
2016-11-02 09:57:54,47422,38816,12.53
2016-11-02 12:09:34,47034,4973,41.52
2016-11-02 12:00:22,77878,28532,15.76
2016-11-02 11:54:49,76189,47543,31.72
2016-11-02 11:46:36,1889,26790,22.08
2016-11-02 09:53:28,69565,68507,8.98
2016-11-02 11:39:14,43836,557,28.3
2016-11-02 11:50:58,15017,15060,7.37
2016-11-02 11:37:24,77501,42955,32.23
2016-11-02 11:39:11,72500,12093,45.52
2016-11-02 11:49:22,78893,77951,12.49
2016-11-02 11:55:13,39058,4588,32.55
2016-11-02 11:31:47,40381,4557,1.58
2016-11-02 11:50:24,47,1535,5.78
2016-11-02 12:09:16,1706,10373,13.2
2016-11-02 11:32:29,56843,11010,22.11
2016-11-02 11:41:55,59029,12637,43.5
2016-11-02 09:54:41,45211,36807,21.45
2016-11-02 09:50:34, 11959, 10523, 10.80
2016-11-02 09:50:49, 48179, 22690, 18.26
2016-11-02 11:56:31,41055,8305,8.83
2016-11-02 12:02:04,45988,5170,7.97
2016-11-02 11:56:11,32488,13261,25.87
2016-11-02 11:54:59,57025,11123,22.43
2016-11-02 11:41:14,2521,2481,30.42
2016-11-02 11:32:17,71459,2776,16.37
2016-11-02 09:58:37,51391,38418,14.37
2016-11-02 09:53:08,56758,56150,14.66
2016-11-02 11:44:55,28724,44141,23.14
2016-11-02 09:52:54,75532,5583,28.55
2016-11-02 09:49:52, 24848, 50655, 20.42
2016-11-02 09:49:51, 7095, 11751, 1.38
2016-11-02 11:30:47,58439,12040,19.38
2016-11-02 12:08:56,45603,7455,25.35
2016-11-02 11:33:29,64407,50937,25.78
2016-11-02 11:45:09,20198,47314,25.37
2016-11-02 11:55:54,59771,13042,23.05
2016-11-02 09:56:05,28332,64770,3.56
2016-11-02 11:53:16,638,9021,20.11
2016-11-02 11:45:47,40315,13302,17.88
2016-11-02 11:29:10,66608,41257,21.94
2016-11-02 12:04:18,16796,7576,10.63
2016-11-02 09:58:35,77241,59117,29.37
2016-11-02 11:58:30,50997,7907,30.75
2016-11-02 11:59:08,16324,354,13.94
2016-11-02 11:52:41,59820,8235,18.56
2016-11-02 09:59:39,58498,16700,18.32
2016-11-02 12:09:48,63086,16260,16.8
2016-11-02 11:36:00,67134,26652,8.7
2016-11-02 09:59:49,73430,3427,6.65
2016-11-02 09:58:24,77610,61907,3.85
2016-11-02 11:31:33,65202,18958,1.8
2016-11-02 12:07:39,3381,37390,5.95
2016-11-02 12:02:57,43043,7015,21.18
2016-11-02 09:59:48,8901,53497,19.12
2016-11-02 11:54:55,55308,70267,24.08
2016-11-02 11:51:41,65878,38757,8.22
2016-11-02 09:53:53,37155,43173,11.79
2016-11-02 09:50:51, 68041, 23933, 18.30
2016-11-02 11:52:48,45432,6040,23.54
2016-11-02 11:45:11,10700,30598,16.79
2016-11-02 12:00:03,29082,63427,26.81
2016-11-02 09:49:51, 57740, 11658, 31.04
2016-11-02 12:10:00,27304,5662,11.77
2016-11-02 12:10:13,47228,74833,38.23
2016-11-02 11:59:33,9836,4882,37.82
2016-11-02 09:56:16,44911,14113,31.33
2016-11-02 11:50:15,71196,32687,36.66
2016-11-02 11:50:01,31730,2481,24.49
2016-11-02 11:53:36,78909,32009,20.61
2016-11-02 09:52:21,46875,17281,23.83
2016-11-02 11:53:51,32442,4664,24.97
2016-11-02 12:02:45,65796,64242,6.06
2016-11-02 12:04:43,62926,338,9.51
2016-11-02 11:55:56,32611,2559,17.08
2016-11-02 11:38:51,3944,8580,15.01
2016-11-02 11:49:38,35858,37102,15.9
2016-11-02 12:06:55,25273,26937,11.78
2016-11-02 11:41:34,11802,3287,28.19
2016-11-02 12:01:48,9089,63,5.79
2016-11-02 11:44:39,71116,25046,4.6
2016-11-02 11:54:36,79418,23387,21.46
2016-11-02 11:37:36,72579,76985,14.78
2016-11-02 11:28:29,16384,356,28.27
2016-11-02 11:35:18,77774,47,16.16
2016-11-02 11:39:38,27386,22012,18.83
2016-11-02 12:03:29,50142,7568,27.35
2016-11-02 11:28:29,67467,1793,9.48
2016-11-02 11:51:05,8772,18723,22.04
2016-11-02 09:54:57,20684,10326,21.55
2016-11-02 11:39:07,16076,59951,22.84
2016-11-02 09:51:11, 71692, 34468, 21.86
2016-11-02 11:55:55,13544,5667,17.34
2016-11-02 09:50:43, 71747, 4012, 22.20
2016-11-02 11:38:05,66651,68670,12.61
2016-11-02 11:42:20,30578,2379,31.4
2016-11-02 11:50:02,50344,7670,16.88
2016-11-02 11:40:15,19578,6839,23.97
2016-11-02 11:30:38,72118,63455,18.25
2016-11-02 09:54:42,52790,72870,33.57
2016-11-02 12:06:29,23648,5030,28.34
2016-11-02 11:56:01,413,14406,15.28
2016-11-02 11:45:45,75543,10944,21.79
2016-11-02 12:07:09,63383,16657,13.38
2016-11-02 11:58:02,28000,6463,30.48
2016-11-02 12:07:21,21073,21059,34.33
2016-11-02 11:32:38,43472,5019,16.85
2016-11-02 12:00:10,46939,5759,15.66
2016-11-02 09:59:32,13837,18371,19.11
2016-11-02 11:55:50,46882,5747,28.61
2016-11-02 11:50:37,14135,43011,10.48
2016-11-02 11:47:50,43897,73822,27.14
2016-11-02 11:56:58,41012,41017,8.12
2016-11-02 09:56:47,34361,6878,22.2
2016-11-02 11:55:49,30052,2315,23.47
2016-11-02 11:35:22,35352,12826,35.6
2016-11-02 12:03:53,8699,28382,10.47
2016-11-02 12:00:44,12100,125,28.9
2016-11-02 12:06:22,67501,19616,24.18
2016-11-02 12:06:19,10781,115,10.04
2016-11-02 11:38:57,21541,883,6.22
2016-11-02 11:47:36,2454,16581,28.19
2016-11-02 11:42:51,29702,2199,38.5
2016-11-02 11:31:22,60615,13735,21.97
2016-11-02 09:55:27,58940,62432,23.5
2016-11-02 12:00:05,71010,8201,18.02
2016-11-02 09:54:29,51348,8233,18.96
2016-11-02 11:54:03,64076,24327,26.74
2016-11-02 11:59:55,6679,24841,21.02
2016-11-02 09:53:04,31699,31774,36.23
2016-11-02 11:33:55,46204,18040,22.4
2016-11-02 12:10:21,29790,4522,25.11
2016-11-02 12:00:11,25815,1524,24.87
2016-11-02 11:31:25,23228,11384,10.97
2016-11-02 12:03:17,18217,5476,22.15
2016-11-02 09:51:52, 24215, 43903, 33.49
2016-11-02 11:34:15,68320,24724,3.71
2016-11-02 11:34:09,56270,10622,12.02
2016-11-02 11:45:17,3993,377,21.35
2016-11-02 11:40:25,74844,50980,33.06
2016-11-02 12:08:56,20310,30064,7.26
2016-11-02 09:49:31, 62497, 662, 14.88
2016-11-02 11:39:44,65695,19419,14.95
2016-11-02 11:57:47,56499,25488,14.62
2016-11-02 11:39:09,66844,21547,17.53
2016-11-02 11:44:17,44996,5873,28.51
2016-11-02 11:43:01,5483,5200,25.54
2016-11-02 11:48:17,14397,6311,20.12
2016-11-02 11:57:03,25896,368,27.96
2016-11-02 11:36:43,6115,356,19.34
2016-11-02 11:49:27,70953,45388,10.96
2016-11-02 12:10:20,42198,12992,17.97
2016-11-02 11:33:04,52319,44025,22.54
2016-11-02 12:02:50,18830,8288,7.85
2016-11-02 12:03:04,15505,16665,14.04
2016-11-02 11:47:21,52345,8546,24.73
2016-11-02 11:43:40,27876,4675,27.93
2016-11-02 11:59:30,53268,9007,5.76
2016-11-02 11:38:41,31491,13465,17.7
2016-11-02 11:32:15,38796,14426,13.34
2016-11-02 11:54:46,49328,6861,26.2
2016-11-02 12:05:55,79180,10733,17.65
2016-11-02 09:53:56,2252,5261,26.06
2016-11-02 11:41:39,35539,8874,28.2
2016-11-02 11:28:32,76284,17267,11.71
2016-11-02 11:58:54,58786,62749,14.96
2016-11-02 11:42:07,55893,5588,26.44
2016-11-02 09:52:54,40835,20652,21.09
2016-11-02 11:56:52,52782,34888,18.51
